"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count"
"3D9.1C2D342603","CFM09197.PRD","LMR - Lower Methow River at Pateros","3/21/2010 12:51:49 AM","3/21/2010 12:51:49 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342603","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/1/2010 8:35:09 PM","4/1/2010 8:35:55 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342605","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/11/2009 6:52:09 AM","10/19/2009 9:31:49 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342605","CFM09197.PRD","MRT - Methow River at Twisp","4/6/2010 11:06:08 PM","4/7/2010 2:12:07 AM","DOWNSTREAM ARRAY","DOWNSTREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342605","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/11/2010 11:58:34 PM","4/11/2010 11:58:34 PM","UPPER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342A0A","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/19/2009 6:33:39 AM","9/19/2009 6:33:39 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/10/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342ADE","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/11/2009 5:45:25 AM","9/11/2009 5:45:25 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","7/28/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342D92","CFM09197.PRD","LBC - Libby Creek, Methow River","3/28/2010 11:05:32 PM","4/24/2010 4:42:00 PM","SINGLE IN-STREAM ANTENNA","SINGLE IN-STREAM ANTENNA","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342D92","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/10/2009 7:21:21 PM","3/10/2010 2:13:46 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D342DE2","CFM09197.PRD","LMR - Lower Methow River at Pateros","8/30/2009 5:05:05 AM","8/30/2009 5:05:05 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/18/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343156","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/25/2009 6:31:29 AM","9/25/2009 6:31:29 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/14/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343168","CFM09197.PRD","LMR - Lower Methow River at Pateros","3/12/2010 8:06:38 PM","3/12/2010 8:06:38 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","10/13/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343168","CFM09197.PRD","MRT - Methow River at Twisp","3/24/2010 8:11:03 PM","3/24/2010 8:11:28 PM","DOWNSTREAM ARRAY","UPSTREAM ARRAY","10/13/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343168","CFM09197.PRD","MRW - Methow River at Winthrop","4/18/2010 8:57:44 AM","4/18/2010 8:57:44 AM","UPSTREAM ARRAY","UPSTREAM ARRAY","10/13/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343193","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/4/2009 12:25:22 PM","10/4/2009 12:25:22 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/29/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D3431AE","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/17/2009 6:43:18 AM","9/17/2009 6:43:18 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D3431AE","CFM09197.PRD","TWR - Lwr Twisp Rvr near MSRF Ponds","4/6/2010 2:43:28 AM","4/6/2010 2:51:14 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343333","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/17/2009 3:27:22 PM","10/24/2009 7:20:14 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D34350C","CFM09197.PRD","LMR - Lower Methow River at Pateros","8/27/2009 12:14:30 PM","8/27/2009 12:14:30 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/18/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D34366B","CFM09197.PRD","MRW - Methow River at Winthrop","4/14/2010 8:16:02 PM","4/14/2010 8:16:02 PM","UPSTREAM ARRAY","UPSTREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D3436B2","CFM09197.PRD","LMR - Lower Methow River at Pateros","12/30/2009 5:18:04 PM","12/30/2009 5:18:04 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343704","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/10/2009 11:01:37 AM","9/10/2009 11:01:37 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/20/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D3438EE","CFM09197.PRD","LMR - Lower Methow River at Pateros","12/15/2009 2:23:17 AM","12/27/2009 11:46:13 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/10/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343A5B","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/17/2009 7:14:46 AM","10/17/2009 7:30:22 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/25/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343A9F","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/17/2009 6:35:10 AM","10/19/2009 12:46:16 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/18/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343BD2","CFM09197.PRD","LMR - Lower Methow River at Pateros","3/15/2010 10:07:09 PM","3/15/2010 10:07:09 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/1/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343BED","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/25/2009 9:39:05 PM","9/25/2009 9:39:05 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/15/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343C3D","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/5/2009 7:09:34 PM","9/5/2009 7:09:34 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/20/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343C45","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/3/2009 5:29:01 PM","10/3/2009 5:29:01 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/4/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343C60","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/10/2009 3:22:25 PM","9/10/2009 3:22:25 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/27/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343C6A","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/19/2009 7:48:48 PM","10/19/2009 7:48:48 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343CC4","CFM09197.PRD","LMR - Lower Methow River at Pateros","2/18/2010 11:14:58 PM","2/18/2010 11:14:58 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/1/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343DFD","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/24/2009 6:02:37 AM","9/24/2009 6:02:37 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/4/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343F56","CFM09197.PRD","LMR - Lower Methow River at Pateros","3/3/2010 7:15:22 AM","3/8/2010 4:15:12 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343F5C","CFM09197.PRD","LMR - Lower Methow River at Pateros","10/16/2009 5:33:27 PM","10/21/2009 8:21:04 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/22/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D343FAC","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/19/2009 2:01:47 PM","9/19/2009 2:01:47 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D3440F4","CFM09197.PRD","LMR - Lower Methow River at Pateros","9/15/2009 8:51:06 PM","9/15/2009 8:51:06 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/3/2009","3","Steelhead","2","Summer","U","Unknown","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","1"
"3D9.1C2D3C3DF0","CGS09194.WER","LMR - Lower Methow River at Pateros","12/27/2009 2:20:14 PM","12/27/2009 2:20:14 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/19/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C4932","CGS09194.WER","LMR - Lower Methow River at Pateros","9/9/2009 5:32:50 PM","9/10/2009 11:07:33 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/18/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C5518","CGS09194.WER","TWR - Lwr Twisp Rvr near MSRF Ponds","3/29/2010 1:35:20 AM","3/29/2010 1:36:59 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/10/2009","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C5546","CGS09194.WER","LMR - Lower Methow River at Pateros","10/15/2009 5:43:11 PM","3/16/2010 7:35:08 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/10/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C5546","CGS09194.WER","TWR - Lwr Twisp Rvr near MSRF Ponds","3/29/2010 3:47:11 AM","3/29/2010 3:47:35 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/10/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C6DEB","CGS09194.WER","LMR - Lower Methow River at Pateros","10/17/2009 11:49:05 PM","12/29/2009 2:54:33 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/18/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C7BF7","CGS09194.WER","LMR - Lower Methow River at Pateros","10/19/2009 9:03:44 AM","10/19/2009 9:03:44 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/19/2009","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C7BF7","CGS09194.WER","MRT - Methow River at Twisp","11/5/2009 2:04:22 PM","11/5/2009 2:04:58 PM","DOWNSTREAM ARRAY","UPSTREAM ARRAY","8/19/2009","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C7BF7","CGS09194.WER","MRW - Methow River at Winthrop","2/16/2010 12:28:17 PM","2/16/2010 7:27:35 PM","UPSTREAM ARRAY","DOWNSTREAM ARRAY","8/19/2009","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C7E56","CGS09194.WER","LMR - Lower Methow River at Pateros","9/8/2009 7:12:58 PM","9/8/2009 7:12:58 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/10/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C7EA0","CGS09194.WER","LMR - Lower Methow River at Pateros","8/28/2009 8:25:42 PM","8/28/2009 8:25:42 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/26/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3C7EDC","CGS09194.WER","LMR - Lower Methow River at Pateros","9/23/2009 1:12:05 PM","4/12/2010 7:43:17 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D7CAF","CGS09194.WER","LMR - Lower Methow River at Pateros","9/16/2009 5:24:46 AM","9/16/2009 5:24:46 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D801C","CGS09194.WER","LMR - Lower Methow River at Pateros","10/5/2009 6:59:17 PM","10/24/2009 8:20:41 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/28/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D86BD","CGS09194.WER","SA1 - Salmon Creek Instream Array","3/30/2012 2:16:39 PM","4/11/2012 8:29:44 PM","DOWNSTREAM ANTENNA","UPSTREAM ANTENNA","8/10/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D899F","CGS09194.WER","LLC - Loup Loup Creek Instream Array","4/20/2018 6:57:11 AM","4/20/2018 8:28:26 AM","Upstream Antenna","Downstream Antenna","10/5/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D8BD0","CGS09194.WER","LMR - Lower Methow River at Pateros","10/16/2009 7:58:28 AM","10/16/2009 2:30:37 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","10/6/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D8D34","CGS09194.WER","LMR - Lower Methow River at Pateros","10/7/2009 2:39:52 PM","10/7/2009 2:39:52 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/31/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D8D34","CGS09194.WER","MRT - Methow River at Twisp","3/31/2010 10:50:48 PM","3/31/2010 10:51:52 PM","DOWNSTREAM ARRAY","UPSTREAM ARRAY","8/31/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D8D34","CGS09194.WER","TWR - Lwr Twisp Rvr near MSRF Ponds","4/6/2010 12:01:12 AM","4/6/2010 12:02:08 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/31/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D8E7F","CGS09194.WER","LMR - Lower Methow River at Pateros","9/6/2009 7:35:40 PM","9/6/2009 7:35:40 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/10/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D8E7F","CGS09194.WER","TWR - Lwr Twisp Rvr near MSRF Ponds","4/2/2010 1:41:01 AM","4/2/2010 1:41:38 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","8/10/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D8EA7","CGS09194.WER","LMR - Lower Methow River at Pateros","10/7/2009 12:51:57 AM","10/9/2009 4:09:03 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/19/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D9216","CGS09194.WER","LMR - Lower Methow River at Pateros","9/9/2009 8:47:50 PM","9/9/2009 8:47:50 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D9F23","CGS09194.WER","LMR - Lower Methow River at Pateros","9/10/2009 10:35:45 PM","10/8/2009 2:30:25 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/31/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3D9FF5","CGS09194.WER","LMR - Lower Methow River at Pateros","9/28/2009 5:31:06 PM","9/28/2009 5:31:06 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DA676","CGS09194.WER","LMR - Lower Methow River at Pateros","1/5/2010 10:49:02 PM","1/5/2010 10:49:14 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/16/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DA90D","CGS09194.WER","LMR - Lower Methow River at Pateros","9/19/2009 6:14:21 AM","9/19/2009 6:14:21 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/17/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DA90D","CGS09194.WER","TWR - Lwr Twisp Rvr near MSRF Ponds","4/13/2010 12:01:37 AM","4/13/2010 12:01:58 AM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","9/17/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DA90E","CGS09194.WER","LMR - Lower Methow River at Pateros","10/9/2009 2:34:30 AM","10/9/2009 2:34:30 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","10/6/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DAEBB","CGS09194.WER","LMR - Lower Methow River at Pateros","9/23/2009 1:23:06 PM","9/25/2009 7:43:44 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/21/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DB28D","CGS09194.WER","CRW - Chewuch River above Winthrop","4/14/2010 10:01:06 PM","4/14/2010 10:14:01 PM","DOWNSTREAM ARRAY","UPSTREAM ARRAY","9/16/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DB28D","CGS09194.WER","LMR - Lower Methow River at Pateros","9/21/2009 6:32:07 AM","10/15/2009 5:14:57 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/16/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DB2F9","CGS09194.WER","LMR - Lower Methow River at Pateros","9/11/2009 2:03:01 PM","9/11/2009 2:03:01 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DB4A1","CGS09194.WER","LMR - Lower Methow River at Pateros","10/6/2009 2:43:37 PM","10/16/2009 10:09:40 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3DB86C","CGS09194.WER","LMR - Lower Methow River at Pateros","9/27/2009 6:48:06 AM","9/27/2009 6:48:06 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/22/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3F5DE0","CGS09194.WER","LMR - Lower Methow River at Pateros","9/18/2009 8:34:18 PM","4/10/2010 8:35:16 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/16/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3F6009","CGS09194.WER","LMR - Lower Methow River at Pateros","9/17/2009 5:23:03 AM","9/17/2009 5:23:03 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3F9CB3","CGS09194.WER","LMR - Lower Methow River at Pateros","9/9/2009 4:15:12 PM","9/9/2009 4:15:12 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/10/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D3F9CD8","CGS09194.WWR","LMR - Lower Methow River at Pateros","4/3/2010 9:20:40 PM","4/3/2010 9:20:40 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/30/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELFBY - WEL - Release into the Forebay within 0.5 km upstream of Dam","1"
"3D9.1C2D3F9D55","CGS09194.WER","LMR - Lower Methow River at Pateros","9/11/2009 5:27:23 AM","9/11/2009 5:27:23 AM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/8/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D41CF98","CGS09194.WER","LMR - Lower Methow River at Pateros","9/10/2009 4:14:55 PM","9/10/2009 4:14:55 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","8/3/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D41CF98","CGS09194.WER","MRW - Methow River at Winthrop","3/22/2010 8:38:45 PM","3/23/2010 3:17:27 AM","DOWNSTREAM ARRAY","UPSTREAM ARRAY","8/3/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D423C6D","CGS09194.WER","CRW - Chewuch River above Winthrop","5/2/2010 4:24:50 AM","5/2/2010 5:00:12 AM","DOWNSTREAM ARRAY","DOWNSTREAM ARRAY","9/16/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.1C2D423C6D","CGS09194.WER","LMR - Lower Methow River at Pateros","10/18/2009 6:41:31 PM","10/18/2009 6:41:31 PM","IN-STREAM ARRAY","IN-STREAM ARRAY","9/16/2009","3","Steelhead","2","Summer","H","Hatchery Reared","WELLD1 - WEL - Release into the East Adult Fish Ladder","1"
"3D9.239F83A3B1","CLD08129.R02","TWR - Lwr Twisp Rvr near MSRF Ponds","4/13/2010 11:05:44 PM","4/13/2010 11:06:04 PM","LOWER IN-STREAM ARRAY","UPPER IN-STREAM ARRAY","5/9/2008","3","Steelhead","5","Unknown","U","Unknown","RISTAL - RIS - Release into the Tailrace within 0.5 km downstream of Dam","1"
